State,Caste,subcastes,source
GUJARAT,RAJPUT,"['BHALAIYA', 'CHAUHAN', 'JADAV', 'KHODI', 'LEVA', 'NADODA', 'PARMAR', 'RATHVI', 'VAGHELA', 'KARADIYA', 'RAJPUT']",mf
GUJARAT,RATHOD,['RATHOD'],mf
GUJARAT,RATHWA,"['KHOLI', 'TADVI', 'RATHWA']",mf
GUJARAT,RAVAL,['RAVAL'],mf
GUJARAT,SADHU,['SADHU'],mf
GUJARAT,SAHA,['SAHA'],mf
GUJARAT,SAMA,['SAMA'],mf
GUJARAT,SAMMA,['SAMMA'],mf
GUJARAT,SANGHAR,['SANGHAR'],mf
GUJARAT,SANGHI,['SANGHI'],mf
GUJARAT,SATHAWARA,"['DALYADI', 'KHOLI', 'SATHAWARA']",mf
GUJARAT,SHEIKH,['SHEIKH'],mf
GUJARAT,SHIPAI,"['JUNEJA', 'SHIPAI']",mf
GUJARAT,SHUTHAR,"['BAKSHI PANCH', 'KADVA', 'SHUTHAR']",mf
GUJARAT,SIDDIQUI,['SIDDIQUI'],mf
GUJARAT,SOLANKI,['SOLANKI'],mf
GUJARAT,SONI,"['PRAJAPATI', 'KANSAR', 'PARAJIYAT', 'SONI']",mf
GUJARAT,SRIMANI,['SRIMANI'],mf
GUJARAT,SUTHAR,"['KUMBHAR', 'MARVADI', 'SUTHAR']",mf
GUJARAT,TADVI,['TADVI'],mf
GUJARAT,TAILOR,['TAILOR'],mf
GUJARAT,TALDADA,"['DEVIPUJAK', 'KHOLI', 'TALDADA']",mf
GUJARAT,THAKARDA,['THAKARDA'],mf
GUJARAT,THAKUR,['THAKUR'],mf
GUJARAT,THOLIYA,['THOLIYA'],mf
GUJARAT,VA IRANGI BAWA,['VA IRANGI BAWA'],mf
GUJARAT,VADI,['VADI'],mf
GUJARAT,VAGHARI,"['DEVIPUJAK', 'KHOLI', 'VAGHARI']",mf
GUJARAT,VAGHELA,['VAGHELA'],mf
GUJARAT,VAISNAV,['VAISNAV'],mf
GUJARAT,VANAD,"['ODHAVIYA', 'VANAD']",mf
GUJARAT,VANAKAR,"['BAKSHI PANCH', 'MOTA BHAI', 'VANAKAR']",mf
GUJARAT,VANAND,"['BAKSHI PANCH', 'CHOKH', 'MAHESHWARI', 'SORATHA', 'VANAND']",mf
GUJARAT,VANANDVAS,['VANANDVAS'],mf
GUJARAT,VANIA,"['MAHESHWARI', 'VAISNAV', 'VANIA']",mf
GUJARAT,VORA,['VORA'],mf
GUJARAT,VYASH,"['BRAHMIN', 'VYASH']",mf
GUJARAT,WAGHRI,['WAGHRI'],mf
HARYANA,ACHARYA,"['PRAJAPATI', 'ACHARYA']",mf
HARYANA,AHIR,"['YADAV', 'AHIR']",mf
HARYANA,ARORA,"['CHHABRA', 'CHOPRA', 'CHUGH', 'GULATI', 'KAPOOR', 'KATHURIYA', 'KHATRI', 'MINOCHA', 'NAGPAL', 'PANGHA L', 'RAI', 'THAKRAL', 'ARORA']",mf
HARYANA,BADAI,"['HARIJAN', 'JANGADA', 'BADAI']",mf
HARYANA,BAIRAGI,"['GILL', 'POWAR', 'SWAMI', 'BAIRAGI']",mf
HARYANA,BALMIKI,"['BHANGI', 'BALMIKI']",mf
HARYANA,BANIYA,"['AGARWAL', 'ARORA', 'BANSAL', 'GARG', 'GOYAL', 'GUPTA', 'JAIN', 'JINDAL', 'KANSAL', 'MAHAJAN', 'RANA', 'SHAHU', 'SINGLA', 'BANIYA']",mf
HARYANA,BANNSA,"['GARG', 'BANNSA']",mf
HARYANA,BAORI,['BAORI'],mf
HARYANA,BARHAI,"['DHIMAN', 'GARG', 'KHATI', 'SHARMA', 'VISHWAKARMA', 'BARHAI']",mf
HARYANA,BAWARIA,"['DABLA', 'BAWARIA']",mf
HARYANA,BAZIGAR,"['BADHAI', 'BAZIGAR']",mf
HARYANA,BHAT,"['ACHARYA', 'SHARMA', 'BHAT']",mf
HARYANA,BRAHAMAN,"['SHARMA', 'BRAHAMAN']",mf
HARYANA,BRAHIMAN,"['SHARMA', 'BRAHIMAN']",mf
HARYANA,BRAHMAN,"['ACHARYA', 'GAUR', 'KAUSHIK', 'SANDILYA', 'SANYAL', 'SHARMA', 'SHRMA', 'VASSIST', 'VYAS', 'BRAHMAN']",mf
HARYANA,BRHAMIN,"['SHARMA', 'BRHAMIN']",mf
HARYANA,CHAMAR,"['BAVARIYA', 'DHANAK', 'HARIJAN', 'KASHYAP', 'KORI', 'NAYAK', 'RAMDASI', 'RAVI', 'RAVIDAS', 'RAVIDASI', 'CHAMAR']",mf
HARYANA,CHHIMBE,"['DARJI', 'VERMA', 'CHHIMBE']",mf
HARYANA,CHHIPI,"['DARJI', 'HARIJAN', 'LILGAR', 'MANIHA R', 'CHHIPI']",mf
HARYANA,DARJI,"['ROHILLA', 'DARJI']",mf
HARYANA,DHANAK,"['HARIJAN', 'KHETAK', 'PANGHAL', 'VERMA', 'DHANAK']",mf
HARYANA,DHIMAR,"['KASHYAP', 'DHIMAR']",mf
HARYANA,DHOBI,['DHOBI'],mf
HARYANA,DOM,"['HARIJAN', 'DOM']",mf
HARYANA,FAKIR,"['SHAH', 'FAKIR']",mf
HARYANA,GADARIA,"['PAL', 'GADARIA']",mf
HARYANA,GOSAI,"['GIRI', 'GOSAI']",mf
HARYANA,GOSWAMI,"['GIRI', 'GOSWAMI']",mf
HARYANA,GOYAL,"['MAHAJAN', 'GOYAL']",mf
HARYANA,HARIJAN,"['RAMDASI', 'HARIJAN']",mf
HARYANA,JAISWAL,['JAISWAL'],mf
HARYANA,JAT,"['BADHAI', 'BARAI', 'BENIWAL', 'BHAL', 'BHAMBHO', 'BHULLAR', 'BIRIKHI', 'CHATRAWAL', 'CHAUDHARI', 'CHEL', 'CHICHAR', 'CHOPRA', 'DHAKA', 'DHANKAR', 'FAGADANA', 'GODRA', 'JAKAHD', 'JAKHAR', 'JAT', 'JHIWAR', 'KALERI', 'KEOL', 'KHACERI', 'KHAYALI', 'KSHLIYA', 'KUNDU', 'LOHAN', 'MALIK', 'MANDAL', 'MAUN', 'MEEL', 'MOD', 'MORWAL', 'NAIN', 'PANGHAL', 'PANNU', 'PRAJAPATI', 'PUNIYA', 'SAHRAWAT', 'SAMARAN', 'SARAN', 'SHARMA', 'SHEDKAND', 'SIHAG', 'SINGLA', 'SIWATCH', 'THALODI']",mf
HARYANA,JAT SIKH,['JAT SIKH'],mf
HARYANA,JHEEMAR,"['KASHYAP', 'JHEEMAR']",mf
HARYANA,JOGI,"['BATTI', 'GAUTAM', 'JANGAM', 'NATH', 'PADA', 'RAWAL', 'JOGI']",mf
HARYANA,JULAHA,"['KABIRAM', 'KABIRPATH', 'KOLI', 'JULAHA']",mf
HARYANA,KANHAR,"['GAUR', 'KANHAR']",mf
HARYANA,KHATI,"['BARAI', 'DHAMAN', 'DHIMAN', 'JAGARA', 'JANGADA', 'JANGARH', 'KHATI', 'NATH', 'SEMAR', 'UTTAM']",mf
HARYANA,KHATRI,"['CHAPPA', 'DHIMAN', 'KHNNA', 'KHURANA', 'UTTAM', 'KHATRI']",mf
HARYANA,KUMHAR,"['HARIJAN', 'PRAJAPATI', 'KUMHAR']",mf
HARYANA,LAKHERA,"['MANIHAR', 'LAKHERA']",mf
HARYANA,LOHAR,"['MISTRI', 'PANCHAL', 'SHAKHALA', 'TILAK', 'VAISHNAV', 'VISHWAKARMA', 'LOHAR']",mf
HARYANA,MAHABRAHMAN,"['BHATT', 'MAHABRAHMAN']",mf
HARYANA,MAHAJAN,"['GOYAL', 'MAHAJAN']",mf
HARYANA,MALI,"['SAINI', 'MALI']",mf
HARYANA,MANIHAR,['MANIHAR'],mf
HARYANA,MEO,"['DAHUGAL', 'GORWAL', 'MEO']",mf
HARYANA,MIRASI,['MIRASI'],mf
HARYANA,MUSLIMLOHAR,"['ALI', 'MUSLIMLOHAR']",mf
HARYANA,MUSLIMTELI,"['DERWAL', 'KHAN', 'PRAJAPATI', 'MUSLIMTELI']",mf
HARYANA,NAI,"['BEHADIYR', 'DIWAKAR', 'GANGOTIYA', 'NAI', 'PANGHAL', 'PUNDIR', 'SAINBAKHT', 'SEMAR', 'THAKUR']",mf
HARYANA,NAYAK,"['KASHYAP', 'NAYAK']",mf
HARYANA,OD,['OD'],mf
HARYANA,OTHERS,['OTHERS'],mf
HARYANA,PATHAN,"['KHAN', 'PATHAN']",mf
HARYANA,RABARI,"['DHIMAN', 'RABARI']",mf
HARYANA,RAJPUT,"['BADGUJAK', 'CHAUHAN', 'JHIWAR', 'LODHI', 'RANA', 'RAJPUT']",mf
HARYANA,RANGREJ,"['JHIWAR', 'RANGREJ']",mf
HARYANA,REWARI,['REWARI'],mf
HARYANA,SAINI,"['MALI', 'SAKE', 'SAINI']",mf
HARYANA,SHEIKH,"['ABBASHI', 'SHEIKH']",mf
HARYANA,SONAR,"['SONI', 'VERMA', 'SONAR']",mf
HARYANA,SUNAR,"['VERMA', 'SUNAR']",mf
HARYANA,TELI,['TELI'],mf
HARYANA,TURHA,['TURHA'],mf
HARYANA,VAISHYA,"['SINGLA', 'VAISHYA']",mf
HARYANA,VERMA,['VERMA'],mf
HIMACHAL PRADESH,BRAHMAN,"['SHARMA', 'BRAHMAN']",mf
HIMACHAL PRADESH,CHAMAR,"['AJAD', 'BHARDWAJ', 'BHATIA', 'CHAUHAN', 'JULAHA', 'KASHYAP', 'KOLI', 'LOHAR', 'MAJHARE', 'MOCHI', 'CHAMAR']",mf
HIMACHAL PRADESH,JAT,['JAT'],mf
HIMACHAL PRADESH,OTHERS,['OTHERS'],mf
HIMACHAL PRADESH,RAJPUT,"['BARWA', 'BARWAL', 'BHANDARI', 'BHARMORIA', 'BISHT', 'DHALARIA', 'KHADHAKA', 'KHARWAL', 'KUMHA', 'MANDHOTRA', 'MINYA', 'NAGWAL', 'PATIYAL', 'SAKALANI', 'SHAHI', 'THAKUR', 'VERMA', 'OTHERS', 'RAJPUT']",mf
HIMACHAL PRADESH,TARKHAN,['TARKHAN'],mf
JHARKHAND,AHIR,"['SAHU', 'SHAH', 'TURI', 'YADAV', 'AHIR']",mf
JHARKHAND,ASHUR,['ASHUR'],mf
JHARKHAND,BADHAI,"['MISTRY', 'BADHAI']",mf
JHARKHAND,BANIYA,"['BARNAWAL', 'MISTRY', 'MODI', 'SAHU', 'YADAV', 'BANIYA']",mf
JHARKHAND,BARHAI,"['MISTRY', 'BARHAI']",mf
JHARKHAND,BHUMIHAR,"['MISHRA', 'PANDEY', 'BHUMIHAR']",mf
JHARKHAND,BRAHMAN,"['AWASHTHI', 'BHARATI', 'DUBEY', 'MISHRA', 'PANDEY', 'TIWARI', 'UPADHAYAY', 'BRAHMAN']",mf
JHARKHAND,CHAMAR,"['BHUIAN', 'DAS', 'JULAHA', 'MAHALI', 'RAVIDAS', 'TURI', 'CHAMAR']",mf
JHARKHAND,DHOBI,"['RAJAK', 'DHOBI']",mf
JHARKHAND,DUSAD,"['PASWAN', 'DUSAD']",mf
JHARKHAND,EDRIS,"['KHALIFA', 'EDRIS']",mf
JHARKHAND,FAKIR,"['SHAH', 'FAKIR']",mf
JHARKHAND,GANDRAP,"['RANA', 'GANDRAP']",mf
JHARKHAND,GHATWAL,"['RAI', 'RAY', 'GHATWAL']",mf
JHARKHAND,HALWAI,['HALWAI'],mf
JHARKHAND,KAHAR,"['JULAHA', 'PRAJAPATI', 'RAWNI', 'KAHAR']",mf
JHARKHAND,KANDU,"['SHAH', 'KANDU']",mf
JHARKHAND,KAYASTHA,"['SINHA', 'VERMA', 'KAYASTHA']",mf
JHARKHAND,KHARWAR,['KHARWAR'],mf
JHARKHAND,KUMHAR,"['PAL', 'PRAJAPATI', 'KUMHAR']",mf
JHARKHAND,KURMI,"['RAUT', 'KURMI']",mf
JHARKHAND,LOHAR,"['SAHU', 'VISHWAKARMA', 'LOHAR']",mf
JHARKHAND,MALI,"['MALAKAR', 'MALI']",mf
JHARKHAND,MANDAL,"['RAUT', 'MANDAL']",mf
JHARKHAND,MEHTAR,"['HADI', 'JADI', 'MEHTAR']",mf
JHARKHAND,MOMINANSARI,"['JULAHA', 'MIYAN', 'SAHU', 'MOMINANSARI']",mf
JHARKHAND,MRAN,"['JULAHA', 'MRAN']",mf
JHARKHAND,MUSAHAR,"['BHUIAN', 'MUSAHAR']",mf
JHARKHAND,MUSLIMDHOBI,"['IDRISHI', 'MIYAN', 'THAKUR', 'MUSLIMDHOBI']",mf
JHARKHAND,NAI,"['THAKUR', 'NAI']",mf
JHARKHAND,ORAON,"['BIRJIYA', 'ORAON']",mf
JHARKHAND,OTHERS,['OTHERS'],mf
JHARKHAND,PASI,"['CHOUDHARY', 'MISTRY', 'PASI']",mf
JHARKHAND,PATHAN,"['KHAN', 'PATHAN']",mf
JHARKHAND,RAJPUT,"['CHOUDHARY', 'RAUT', 'SAHU', 'SONAR', 'RAJPUT']",mf
JHARKHAND,RAJVANSHI,"['JULAHA', 'RAJVANSHI']",mf
JHARKHAND,RAJWAR,"['RAJBANSI', 'RAJWAR']",mf
JHARKHAND,RAWANI,"['JULAHA', 'RAWANI']",mf
JHARKHAND,SANTHAL,"['BASKI', 'BASRA', 'BISHRA', 'DEHRI', 'HANSDA', 'HEMRAM', 'KISHU', 'KISKU', 'MARANDI', 'MURMU', 'SOREN', 'TUDU', 'SANTHAL']",mf
JHARKHAND,SHEIKH,['SHEIKH'],mf
JHARKHAND,SIDDIQUI,['SIDDIQUI'],mf
JHARKHAND,SONAR,"['SONAR', 'SONI', 'SWARNKAR']",mf
JHARKHAND,SUDHI,"['SAHU', 'SHAH', 'SUDHI']",mf
JHARKHAND,TELI,"['IDRISHI', 'JULAHA', 'MODI', 'SAHU', 'SHAH', 'TURI', 'YADAV', 'TELI']",mf
JHARKHAND,THATHERA,['THATHERA'],mf
JHARKHAND,TURI,"['DAYAL', 'TURI']",mf
KARNATAKA,ACHARI,"['VISHWAKARMA', 'ACHARI']",mf
KARNATAKA,ADIDRAVIDA,"['ARAVDUR', 'CHALAVADI', 'HARIJAN', 'UPPARA', 'ADIDRAVIDA']",mf
KARNATAKA,ADIKARNATAKA,"['CHANAIAHNATHA', 'GANGEMATA', 'GOWNDAR', 'HALAKI', 'HARIJAN', 'HOLAYA', 'HOLER', 'HOLEYA', 'HOLIYA', 'KORAMA', 'KORUR', 'MADIGA', 'MEDAR', 'MOCHI', 'MUGGUDAVAR', 'ADIKARNATAKA']",mf
KARNATAKA,AGANARW,"['KAMARED', 'AGANARW']",mf
KARNATAKA,AGASA,"['AGA SA', 'DOBI', 'AGASA']",mf
KARNATAKA,AMBIGA,"['AMBIGAR', 'AMBIGA']",mf
KARNATAKA,BADIGAR,"['VISHWAKARMA', 'BADIGAR']",mf
KARNATAKA,BAJANTRI,"['BAJANTRI', 'KSHWRIKA']",mf
KARNATAKA,BALAGIGA,"['BALAGIGA', 'SUNNAKAIL']",mf
KARNATAKA,BALIGAR,['BALIGAR'],mf
KARNATAKA,BAMAN,"['SAMRATH', 'BAMAN']",mf
KARNATAKA,BANIYA,['BANIYA'],mf
KARNATAKA,BANJARA,['BANJARA'],mf
KARNATAKA,BAVASAR,['BAVASAR'],mf
KARNATAKA,BAVASARKSHATRIYA,"['DARJE', 'BAVASARKSHATRIYA']",mf
KARNATAKA,BEDAR,"['BEDAR', 'BEPAR']",mf
KARNATAKA,BELAVVA,"['PUJARI', 'BELAVVA']",mf
KARNATAKA,BESTHA,"['MOGERU', 'PUJARI', 'BESTHA']",mf
KARNATAKA,BHAJANTRI,['BHAJANTRI'],mf
KARNATAKA,BHANDARI,"['KSHWRIKA', 'NAIK', 'BHANDARI']",mf
KARNATAKA,BHOVI,"['DASARLI', 'GANGEMATA', 'VADDA', 'VARDDAR', 'WADDA', 'BHOVI']",mf
KARNATAKA,BILLAVA,"['PUJARI', 'BILLAVA']",mf
KARNATAKA,BRAHMAN,"['AJER', 'HAUYAK', 'HAVASALA', 'HAVJAK', 'HAVYAKA', 'IYANGAR', 'KOTTA', 'SAMRATH', 'VAISHNA V', 'BRAHMAN']",mf
KARNATAKA,CHRISTIAN,"['CATHOLIC', 'PROTESTANT', 'ROMAN', 'CHRISTIAN']",mf
KARNATAKA,CUGAYAT,"['KUMBER', 'CUGAYAT']",mf
KARNATAKA,DANATAR,['DANATAR'],mf
KARNATAKA,DASARU,['DASARU'],mf
KARNATAKA,DAVAR,['DAVAR'],mf
KARNATAKA,DEVANGASHETTY,"['DASAYIA', 'DEVANGASHETTY']",mf
KARNATAKA,DOBI,['DOBI'],mf
KARNATAKA,DORA,['DORA'],mf
KARNATAKA,DRAVIDA,"['CATHOLIC', 'DRAVIDA']",mf
KARNATAKA,DWAR,['DWAR'],mf
KARNATAKA,GANGEMATA,"['MOGERU', 'GANGEMATA']",mf
KARNATAKA,GANIGA,"['GANIGA', 'SHEETY']",mf
KARNATAKA,GANIGER,"['GANIGA', 'GANIGER']",mf
KARNATAKA,GODALI,['GODALI'],mf
KARNATAKA,GONDAY,['GONDAY'],mf
KARNATAKA,GONDHALI,"['GONDHALI', 'GOUDALI']",mf
KARNATAKA,GOWDA,"['KSHWRIKA', 'NAMA', 'VOKKALIGA', 'GOWDA']",mf
KARNATAKA,GURAV,['GURAV'],mf
KARNATAKA,HALAKKI,"['HAKKIPEKKI', 'HALAKKI']",mf
KARNATAKA,HANABAR,"['HAJABAR', 'HANABAR']",mf
KARNATAKA,HARER,"['HARAYAL', 'HARER']",mf
KARNATAKA,HARIJAN,"['HARIJAN', 'RANGER']",mf
KARNATAKA,HELAWAR,['HELAWAR'],mf
KARNATAKA,HINDUKRUBI,"['HALAMATHA', 'HINDUKRUBI']",mf
KARNATAKA,HINDULINGAYAT,"['PANCHAMSALI', 'HINDULINGAYAT']",mf
KARNATAKA,HOLAYA,"['CHALUVADI', 'HOLAYA']",mf
KARNATAKA,HOLER,['HOLER'],mf
KARNATAKA,HOLEYA,"['ADIKARNATAKA', 'HOLEYA']",mf
KARNATAKA,IDIGA,"['GOWDRU', 'NAIK', 'NAJAK', 'PUJARI', 'TALWAR', 'IDIGA']",mf
KARNATAKA,IGOLA,['IGOLA'],mf
KARNATAKA,ILIGER,['ILIGER'],mf
KARNATAKA,JAIN,"['BOGAR', 'DIGAMBAR', 'SWETAMBAR', 'JAIN']",mf
KARNATAKA,JANWAKAR,['JANWAKAR'],mf
KARNATAKA,JOGI,"['BALEGARA', 'JOGI']",mf
KARNATAKA,KABBOU,['KABBOU'],mf
KARNATAKA,KADANPATADAR,"['KAPAVPAYR', 'KADANPATADAR']",mf
KARNATAKA,KALAL,['KALAL'],mf
KARNATAKA,KAMBAR,['KAMBAR'],mf
KARNATAKA,KANABAR,['KANABAR'],mf
KARNATAKA,KASHATY,"['NAIK', 'KASHATY']",mf
KARNATAKA,KIHATAYERA,"['NAIK', 'KIHATAYERA']",mf
KARNATAKA,KISRUBAR,"['HALAMATHA', 'KISRUBAR']",mf
KARNATAKA,KOLI,['KOLI'],mf
KARNATAKA,KORAMA,['KORAMA'],mf
KARNATAKA,KORAVARU,"['KPARAU', 'KORAVARU']",mf
KARNATAKA,KORAWAR,"['KORAWAR', 'KURAVAR']",mf
KARNATAKA,KORMA,['KORMA'],mf
KARNATAKA,KRISTAN,['KRISTAN'],mf
KARNATAKA,KSHATRIYA,"['ARER', 'KSHATRIYA', 'MARATHA', 'NAIK', 'PATEEAR']",mf
KARNATAKA,KULUBAR,"['HALAMATHA', 'KULUBAR']",mf
KARNATAKA,KUMBARA,"['KUM BARA', 'KUMBARA']",mf
KARNATAKA,KUMRAR,"['KULAL', 'KUMRAR']",mf
KARNATAKA,KURAVA,"['HALAMATHA', 'KURAVA']",mf
KARNATAKA,KURUBA,"['BALAGAR', 'DURUBAR', 'GANGEMATA', 'HALABAR', 'HALAMATHA', 'HALMA', 'KUMBAR', 'PANCHAMSALI', 'KURUBA']",mf
KARNATAKA,LAMBANI,['LAMBANI'],mf
KARNATAKA,LINGAYAT,"['ANCHAL', 'BADIGER', 'BANAGAR', 'BANAJIGA', 'BRAHMAN', 'DEVANGA', 'GANGEMATA', 'GANIGA', 'GANTI', 'GHANI', 'GODAR', 'GOUDA', 'GOUDAR', 'GOWDA', 'HALAMATHA', 'HUGAR', 'JAD', 'JANGAMA', 'KAMBAR', 'KUMAR', 'KUMBAR', 'KUMBARA', 'MADIWAL', 'MALAGOWDA', 'MALGAR', 'MULLA', 'MUSUGU', 'NANABAUR', 'NAVI', 'NONABARU', 'OKKALIGA', 'PANACHASIL', 'PANCAHNASH', 'PANCHALMALI', 'PANCHALUPPAR', 'PANCHAMSALI', 'PANCHAN', 'PANCHANAN', 'PANCHNAHT', 'PANDHAL', 'PATTAR', 'PHANGAMASALI', 'PUNCHAL', 'REDDY', 'SADARU', 'SADUJANG', 'SADURAN', 'SAMAGAR', 'SAMARTA', 'SAMRATH', 'SETTI', 'SHEETY', 'SHETTY', 'SHIMPI', 'SIMPI', 'SINDI', 'SONGAR', 'SUNAGAR', 'SWAMI', 'VEERSHAIVA', 'VOKKALIGA', 'LINGAYAT']",mf
KARNATAKA,MAATAUPPAR,"['KSHATRIYA', 'MAATAUPPAR']",mf
KARNATAKA,MADAT,"['ARER', 'LINGAYAT', 'REAR', 'MADAT']",mf
KARNATAKA,MADDUALA,"['AGASA', 'MADDUALA']",mf
KARNATAKA,MADEVASHASHETTY,"['AGASA', 'MADEVASHASHETTY']",mf
KARNATAKA,MADHIVALA,"['AGASA', 'MADHIVALA']",mf
KARNATAKA,MADIGA,"['ASALARU', 'HASALARU', 'KSHATRIYA', 'MADIGA', 'TALWAR']",mf
KARNATAKA,MADIVALA,"['AGASA', 'MADIVALA']",mf
KARNATAKA,MADIVALASHETTY,"['AGASA', 'MADIVALASHETTY']",mf
KARNATAKA,MADIWAL,"['AGASA', 'MADIWAL']",mf
KARNATAKA,MAHALI,"['BHANDARI', 'MAHALI']",mf
KARNATAKA,MALAGAR,"['MALGAR', 'MALAGAR']",mf
KARNATAKA,MALAKAR,['MALAKAR'],mf
KARNATAKA,MALEYALI,"['IDIGA', 'MALEYALI']",mf
KARNATAKA,MALGAR,['MALGAR'],mf
KARNATAKA,MARAHOVI,"['GANGEMATA', 'MARAHOVI']",mf
KARNATAKA,MARATHA,"['ADAYR', 'ARAERTHA', 'ARER', 'BAILKAMBER', 'GOLLA', 'KIHYATA', 'KSHATRIYA', 'KUNBI', 'MARATHA', 'SHIVAJI', 'SHIVAJIYA', 'SIMPI']",mf
KARNATAKA,MARAYA,"['ARER', 'SAMRATH', 'MARAYA']",mf
KARNATAKA,MARIVALA,"['AGASA', 'MARIVALA']",mf
KARNATAKA,MEDAR,"['MADIGA', 'MEDAR', 'SWETAMBAR']",mf
KARNATAKA,MUSLIM,"['BYARE', 'MEDAR', 'MULLA', 'MUSLIM', 'NADAF', 'NADAG', 'NADAK', 'NADAR', 'NAPAE', 'PANCHAMSALI', 'PATHAN', 'SAMRATH', 'SAYED', 'SHEIKH', 'SUNNI', 'SWETAMBAR', 'SWNNR', 'WADE']",mf
KARNATAKA,NADAR,['NADAR'],mf
KARNATAKA,NADAVAR,['NADAVAR'],mf
KARNATAKA,NAIK,"['IDIGA', 'NAIK', 'NAMDARI']",mf
KARNATAKA,NAMDARI,"['NAIK', 'NAMDARI']",mf
KARNATAKA,NAMDEV,['NAMDEV'],mf
KARNATAKA,NAVI,"['HADAPAD', 'NAVI']",mf
KARNATAKA,NAYAKA,"['NAIDU', 'NAMDARI', 'NAYAK', 'TALWAR', 'VALMIKI', 'NAYAKA']",mf
KARNATAKA,NAYANAKBHIRYA,"['BHANDARI', 'NAYANAKBHIRYA']",mf
KARNATAKA,NAYANAKSHATHRIYYAN,"['NAVEDA', 'NAYANAKSHATHRIYYAN']",mf
KARNATAKA,NAYANKSHATRIYA,"['BARBA R', 'NAYANKSHATRIYA']",mf
KARNATAKA,NAYNAKISHTHRAJA,"['HAJAMA', 'NAYNAKISHTHRAJA']",mf
KARNATAKA,OTHERS,['OTHERS'],mf
KARNATAKA,PALEGARA,"['NAJAK', 'PALEGARA']",mf
KARNATAKA,PANCHAL,"['PANCHAMSALI', 'PANCHAL']",mf
KARNATAKA,PATIDAR,['PATIDAR'],mf
KARNATAKA,PINJAR,['PINJAR'],mf
KARNATAKA,PUJERI,"['PUJARI', 'PUJERI']",mf
KARNATAKA,RAJPUT,"['RAJAWAN', 'RAJPUT', 'SINGH']",mf
KARNATAKA,REDDY,"['KAMMA', 'PAKNAK', 'REDDY']",mf
KARNATAKA,ROMAN,"['CATHOLIC', 'ROMAN']",mf
KARNATAKA,ROMANCATHOLIK,"['CATHOLIC', 'ROMANCATHOLIK']",mf
KARNATAKA,S.SIDDARU,['S.SIDDARU'],mf
KARNATAKA,SAMAGAR,"['SAMAGAR', 'SAMPAGAR']",mf
KARNATAKA,SAMDIGYA,['SAMDIGYA'],mf
KARNATAKA,SHETTY,"['BANAJIGA', 'DAYAVAGNABHRAMANA', 'DEVANGA', 'DYAVAGNA', 'GANIGA', 'KUMBARA', 'NADAL', 'NADAVA', 'PUJARI', 'SHETTY']",mf
KARNATAKA,SIDDRI,['SIDDRI'],mf
KARNATAKA,SIRIAN,['SIRIAN'],mf
KARNATAKA,SUDIGADUSIDDHA,"['SUDIGADUSIDDAU', 'SUDIGADUSIDDHA']",mf
KARNATAKA,SUNAGAR,['SUNAGAR'],mf
KARNATAKA,SUNNI,"['SAMRATH', 'SUNNI']",mf
KARNATAKA,SWAMYAGOL,['SWAMYAGOL'],mf
KARNATAKA,SWNAGAR,"['SWANGAR', 'SWNAGAR']",mf
KARNATAKA,TAMILIVAS,"['GOWNDAR', 'TAMILIVAS']",mf
KARNATAKA,TAMILU,"['GOWNDAR', 'TAMILU']",mf
KARNATAKA,TELUGU,['TELUGU'],mf
KARNATAKA,UDDAR,"['SWETAMBAR', 'UDDAR', 'UPPALAG', 'UPPAR']",mf
KARNATAKA,UPPARA,['UPPARA'],mf
KARNATAKA,VADDARU,"['KALLUVADDARU', 'VADDARU']",mf
KARNATAKA,VALMIKI,"['TALWAR', 'VALMIKI']",mf
KARNATAKA,VDDAR,"['VADDA', 'VDDAR']",mf
KARNATAKA,VEERSHIV,"['JANGAMA', 'VEERSHIV']",mf
KARNATAKA,VISHWAKARMA,"['ACHARI', 'VISHWAKARMA']",mf
KARNATAKA,VOKKALIGA,"['ACHAR', 'ACHARI', 'GANGADKAR', 'GANGATIKAR', 'GOWDA', 'KURUBAGOWDA', 'MUSUKAGOWDA', 'REDDY', 'VAMDADI', 'VISHWAKARMA', 'VOKKALIGA']",mf
KARNATAKA,WADAR,"['VADDA', 'WADAR']",mf
KARNATAKA,WADDAR,"['WADDA', 'WADDAR', 'WADER']",mf
KARNATAKA,WADEYAR,['WADEYAR'],mf
KARNATAKA,WALIKAR,['WALIKAR'],mf
KARNATAKA,YADAV,"['GOLLA', 'YADAV']",mf
KARNATAKA,YISHAS,"['SHEETY', 'YISHAS']",mf
KERALA,ACHARI,"['KONGU VELLALA', 'VISHWAKARMA', 'ACHARI']",mf
KERALA,ADI DRAVIDA,"['PARAYA', 'ADI DRAVIDA']",mf
KERALA,AENTELUR,"['ROMAN CATHOLIC', 'AENTELUR']",mf
KERALA,AMBATTAN,['AMBATTAN'],mf
KERALA,ARAYAN,"['DEVARA', 'ARAYAN']",mf
KERALA,BARBAR,['BARBAR'],mf
KERALA,BRAHMAN,"['BHATT', 'IYER', 'BRAHMAN']",mf
KERALA,CATHOLIC,"['LATIN CATHOLIC', 'PULAYA', 'ROMAN CATHOLIC', 'SYRIAN', 'CATHOLIC']",mf
KERALA,CHAKKILIYAN,"['AMMA', 'CHAKKILIYAN']",mf
KERALA,CHERUMAN,"['IRAYA', 'KANAKKAN', 'CHERUMAN']",mf
