Caste,subcastes
KALARIA,['KALARIA']
KALASALI,['KALASALI']
KALAVANTHULA,['KALAVANTHULA']
KALAYIRI KOLERI,"['KOLARI', 'KALAYIRI KOLERI']"
KALBELIA,"['KALBELIA', 'SAPERA', 'KALBELIYA']"
KALBI,['KALBI']
KALI,"['MAHAVAR', 'KALI']"
KALIGULLU,['KALIGULLU']
KALIHANDI,['KALIHANDI']
KALINGI,['KALINGI']
KALITA,['KALITA']
KALKARI,"['KELKARI KHELKARI', 'KALKARI']"
KALLADI,['KALLADI']
KALLAR,"['KALLAR', 'KALLAR KULA THONDAMAN']"
KALOTA,"['KALOTHA', 'KOLTA', 'KOLTTA', 'KALOTA']"
KALU,"['DARATIA', 'KALU', 'RARHI', 'TELI']"
KALVELI GOUNDER,['KALVELI GOUNDER']
KALWAR,"['SINHA', 'JAISWAL', 'KALAL', 'KALAR', 'KALWAR']"
KAMA,['KAMA']
KAMAD,"['KAMAD', 'KAMADIA']"
KAMAR,"['KARMARIYA', 'KAMARA', 'KHATYA', 'KAMAR', 'KAMMARA', 'LOHARO', 'KAMMARO', 'KAMARIYA', 'ASTOLOHI KAMAR', 'LOHURU', 'BELASHI', 'VISVAKARMA', 'MULI']"
KAMASALA,"['KAMASALA', 'METTU', 'GUNJE']"
KAMATI,"['KAMATI', 'KAMAN']"
KAMBADIA BHAGAT,['KAMBADIA BHAGAT']
KAMBAR,['KAMBAR']
KAMBOJ,['KAMBOJ']
KAMLU,"['KAMLU', 'TELI']"
KAMMA,"['KAMMA', 'CHOUDHARY']"
KAMMALAR,"['KAMMALAR', 'VISWAKARMA', 'PATHAR', 'VISWAKAMMALA', 'ASARI', 'THACHAR', 'PADAIYACHI']"
KAMMARA,"['METTUKAMSALI', 'GUNDAIAH', 'KAMMARA']"
KAMMI,['KAMMI']
KAMOH,"['KAMOH', 'DAGOLI']"
KAN,['KAN']
KANABAR,['KANABAR']
KANAKKAN,"['KANAKKAN', 'PADANNAN', 'CHERUMAN', 'PADANNA', 'SYRIAN']"
KANATE,['KANATE']
KANAURA,"['KANAURA', 'KINNARA']"
KANBI,"['KUNBI', 'KULWADI', 'KANBI']"
KANDERA,"['MANSOORI', 'KANDERA', 'PINJARA', 'KANDARPA', 'KANDARA']"
KANDH,"['KANDH', 'KANDHA GAUDA']"
KANDRA,"['KODAMA', 'KANDRA', 'KANDU', 'SHAH', 'KODMA', 'KANDARA', 'KADAMA', 'KUDUMA']"
KANGASIA,['KANGASIA']
KANGEHRA,"['KANGOHRA', 'KANGEHRA']"
KANHAR,"['GOND', 'GAVA', 'KHARWAR', 'KANHAR', 'GAUR']"
KANI,"['KANI', 'KANISU KANIYAR PANIKKAR']"
KANIKARAN,"['KANIKARAN', 'KANIKKAR']"
KANISAN,"['KANYAN', 'BALYAYA', 'KANISAN KANIYAR KANIYARU KANIYA KANIYAN', 'KANISAN', 'KANIYAN']"
KANISU,"['KAMNAN', 'KANISAN', 'KANISU', 'KANI', 'KANIYAR PANICKER', 'KANIYAN']"
KANIYAN,"['KANYAN', 'KANIYAN']"
KANJAR,"['KANJARI', 'KANJIR', 'GIARAH', 'KUNJAR', 'KANCHAN', 'KANJAR']"
KANJARA – BHATTA,"['KANJIRBHAT', 'KANJARA – BHATTA', 'KHANJARBHAT', 'KANJARA-BHATTA', 'KANJIRBHAAT']"
KANNADA DEVANGA,"['TELUGU DEVANGA', 'KANNADA DEVANGA']"
KANNADIYAN,"['KANNADA SAINEEGAR', 'KANNADIYAN', 'KANNADIYAR', 'DASAPALANJIKA']"
KANSARA,['KANSARA']
KANSARI,['KANSARI']
KANTLLI,['KANTLLI']
KANU,['KANU']
KANWAR,"['DEWAN', 'SIDAR', 'KANWAR']"
KAPADIA,"['KAPADIA SANSI', 'KAPADIA', 'KAPADI']"
KAPALI,['KAPALI']
KAPDI,"['KAPUDIA', 'KAPDI']"
KAPU,"['MADIGA', 'TALAPALLI', 'SHAIK', 'PEDAKAPU', 'JALARU', 'KRISHNAM', 'SUNKU', 'SAJJANA', 'CHENDIYA', 'DUDEKULA', 'PALIKAPU', 'KAPU', 'JUTUR', 'CHEEMALA', 'PALLI', 'POKANTI', 'MUNNURU', 'VADDI', 'NAIKA', 'TURUPU KAPU', 'PAKANTI', 'PADUPOLLU', 'JUTAR', 'GAJULA KAPU', 'PASNUR', 'TURPUKAPU', 'CHINNKAPU', 'ADUPOL', 'TELAGA', 'PALAGIRI', 'DESAI', 'KARNAM', 'PAGANI']"
KAPUVELAMA,"['PADAMASALI', 'SAHUKAR', 'KAPU', 'TALAKA', 'TUSASI', 'TULASI', 'KAPUVELAMA', 'SANKA', 'NAGA', 'NAIDU', 'MAIPU']"
KARANA,"['KARANA', 'KARAN', 'MAGHIYA', 'BETRA', 'NAULIKARAN', 'MAHANAIK', 'KARANI']"
KARARA,"['KARARA', 'KACHARA', 'KARHARA', 'KACHERA', 'MARKAM']"
KARBI,['KARBI']
KAREN,['KAREN']
KARIKALABHAKTHULU,"['KAIKOLAN', 'KAIKALA', 'KARIKALABHAKTHULU']"
KARIKUDUMBI,['KARIKUDUMBI']
KARIMPALAN,['KARIMPALAN']
KARKU,['KARKU']
KARMAKAR,"['KARMAKAR', 'KAMAR', 'KARMALI', 'BELASHI']"
KARNABHAKTHULU,['KARNABHAKTHULU']
KARNAM,['KARNAM']
KAROACK,['KAROACK']
KARUA,"['KARUVA', 'KARUA']"
KARUNEEGAR,"['KARUNEEGAR', 'KARUNEGAR']"
KARVI,['KARVI']
KASAB,['KASAB']
KASAI,"['QASSAB-QURESHI', 'KASAI', 'ARE KASAI', 'KASAB', 'ARI KATIKELU', 'QUASAB', 'KATUKA KATUGA', 'MARATTI', 'SURYAVAMSHA KSHATRIYA', 'KASSAB QUSSAB', 'KASSAB', 'KALAL KHATIK', 'KISBI', 'KHATIK', 'KASAI-QURAISHI', 'KATIK', 'KASABI', 'QURAISHI', 'ARAY', 'QASSAB']"
KASAR,"['BOGARA', 'KANCHUGARA', 'KANCHERA', 'KANSAR', 'KACHARI', 'KANCHORI', 'KASAR', 'KASERA', 'KANCHAR']"
KASBATI,['KASBATI']
KASBI,['KASBI']
KASBIN,['KASBIN']
KASERA,"['TAMERA', 'THATHERA', 'TAMRAKAR', 'THATHIAR', 'KALAIKAR', 'KASERA', 'TAMRAKAR KALAIKAR']"
KASGAR,['KASGAR']
KASHAN,['KASHAN']
KASHATY,"['KASHATY', 'NAIK']"
KASHIKAPDI,"['KASIKAPADI', 'TIRUMALI', 'KASHIKAPADI', 'KASHIKAPDI', 'KASIKAPUDI']"
KASHYAP,"['JEER', 'KASHYAP']"
KATABU,"['KATABU', 'KATABAR']"
KATESAR PATTAMKATTI,['KATESAR PATTAMKATTI']
KATHAR,"['KANTHAHAR WANI', 'KATHAR', 'KATHAR WANI']"
KATHI,['KATHI']
KATHLIK,['KATHLIK']
KATHODI,"['SON KATKARI', 'SON KATHODI', 'DHOR KATKARI', 'DHOR KATHODI', 'KATKARI', 'KATHODI', 'DHOR KATHKARI']"
KATIA,"['KATIA', 'PATHARIA']"
KATIPAPALA,['KATIPAPALA']
KATTUNAICKER,"['KATTUNAICKER', 'KATTUNAYAKAN']"
KAURA,['KAURA']
KAUVNDER,"['KONGU', 'KANGU', 'KALLAR', 'KALVALA', 'KAUVNDER', 'GONGU']"
KAVADI,"['KAVADI', 'KAVUDIYARU']"
KAVARA,"['KAUR', 'CHERWA', 'KANWAR', 'SIDAR', 'DEWAN', 'KAVARA', 'TANWAR', 'CHATTRI', 'RATHIA', 'KAWAR']"
KAVUNIS,['KAVUNIS']
KAVUTHIYA,"['KAVUTHIYAR', 'KAVUTHIYA', 'KAVUTIAN', 'ADUTHON', 'KAVUTHIYAN']"
KAYASTH,"['ADITYA', 'MITTAL', 'MATHAR', 'KAYASTHA', 'SINHA', 'BHOUMIK', 'BHUNJA', 'RARHI', 'SRIVASTAVA', 'BARENDRA', 'KAYASTH', 'SAXENA', 'SRIVASTAV', 'VERMA', 'MATHU', 'KA YASTH']"
KAYUNLLU,['KAYUNLLU']
KEER,['KEER']
KELA,"['SAPUA KELA', 'SABAKHIA KELA', 'RADHI', 'NALUA KELA', 'SABAKHIA', 'MATIA KELA', 'KELA']"
KELASI,['KELASI']
KENDARA,"['KANDARA', 'KENDARA']"
KEORI,"['KEORI', 'KOIRI']"
KEOT,['KEOT']
KEPMARE,"['KEPMARIS', 'KEPMARI', 'REDDIKA', 'KEPMARE']"
KERALA MUDALI,['KERALA MUDALI']
KESHAP RAJPUT,['KESHAP RAJPUT']
KEUTA,"['KEUTA', 'RADHI']"
KEVER,['KEVER']
KEWAT,"['BAGHER', 'BIND', 'NISHADRAJ', 'KEWAT', 'PATEL', 'NAGARCHI', 'NIISHAD', 'CHOUDHARY', 'NISHAD', 'BHARGAV', 'NAVADA', 'NISAD', 'MALLAH']"
KHADALA,"['JHATIA', 'KHADALA']"
KHADIA,['KHADIA']
KHADWAR,['KHADWAR']
KHAIRWAR,"['KHAIRUWA', 'KHAIRWAR', 'KONDAR', 'KHERWAR']"
KHALIFA,['KHALIFA']
KHAMPTI,['KHAMPTI']
KHAN,"['PATHAN', 'KHAN']"
KHANDAYAT,"['CHASA', 'ORIYAMUNDA', 'MUNDA', 'ODUKHANDAYAT', 'MAGHIYA', 'SRESTAKHANDAYAT', 'MAHANAIK', 'KANDARA', 'KHANDAYAT']"
KHANDELWAL,['KHANDELWAL']
KHANDNALS,['KHANDNALS']
KHANDU,"['GUPTA', 'KHANDU']"
KHANGAR,"['MIRDHA', 'KHANGAR', 'KANERA']"
KHANGHERA,['KHANGHERA']
KHANT,['KHANT']
KHARIA,"['KHARIAN', 'KHARIA']"
KHAROL,['KHAROL']
KHARVA,"['KHARVI', 'BENBANSI', 'KHARWA-BHADELA', 'BENWASHER', 'KHARVA', 'KHARWAR']"
KHASI,"['WAR', 'SYNTENG', 'PNAR', 'BHOI', 'LYNGNGAM', 'JAINTIA', 'KHASI']"
KHATI,"['CHIKWA', 'KASAI', 'KHATHIYA', 'KASAB', 'KHATI', 'JAGARA', 'CHIKVI', 'UTTAM', 'KHATKI', 'GAUR', 'BAMANIYA', 'CHIK', 'SONAR', 'JANGARH', 'NATH', 'SONKAR', 'YADAV', 'DHAMAN', 'CHAUHAN', 'KHATIK', 'DHIMAN', 'JANGADA', 'KHATIYA', 'KASAI-QURESHI', 'KHATWA', 'KHATWE', 'QURESHI', 'SEMAR', 'KHATGUNE', 'HALARI', 'CHAMADIA', 'BARAI']"
KHATRI,"['CHAPPA', 'KHATRIYAS', 'KAPUR', 'MALHOTRA', 'KHNNA', 'UTTAM', 'GOYAL', 'DHIMAN', 'KHURANA', 'KHATRI']"
KHATTI,['KHATTI-KHATTI']
KHATWA,"['KHATWA', 'KHATWE', 'KHATUA']"
KHAVAS,['KHAVAS']
KHEJARI,"['KOL', 'KHEJARI']"
KHELTA,['KHELTA']
KHEN,['KHEN']
KHETAURI,"['KHATAURI', 'KHETAURI']"
KHETRIYA,"['MAHANAIK', 'ORHKHANDAYAT', 'KHETRIYA']"
KHODALA,"['KHODALA', 'KHODAL', 'BETRA']"
KHODI,"['SUVADIYA', 'KHODI']"
KHODRA,"['KHARUDA', 'KHADURA', 'KHODRA']"
KHOND,"['KOND', 'SITHA KANDHA', 'KHOND', 'KANDHA', 'NANGULI KANDHA']"
KHONYOR,['KHONYOR']
KHOTTA MUSLIM,['KHOTTA MUSLIM']
KHOWA,['KHOWA']
KHRISTI GUJARATI-CHRISTIAN,['KHRISTI GUJARATI-CHRISTIAN']
KHUMRA,"['SANGTARASH', 'HANSIRI', 'KHUMRA']"
KICHAGARA,['KICHAGARA']
KIHATAYERA,"['KIHATAYERA', 'NAIK']"
KINTHALA KALINGA,"['BURAGAM KALINGA', 'KINTHALA KALINGA', 'PANDIRI KALINGA', 'KALINGA', 'BURAGANA KALINGA']"
KIRAR,"['KIRAR', 'KIRAR KIRAD DHAKAR', 'KIRAD', 'DHAKAR', 'DHAKAD']"
KISAN,['KISAN']
KISRUBAR,"['KISRUBAR', 'HALAMATHA']"
KNANAYA,"['KNANAYA', 'CHETTI', 'SYRIAN', 'CHEDUMA']"
KOCH,"['KOCH-RAJBONGSHI', 'KOCHU VELAN', 'KOCHH', 'KOCH']"
KODAGU,"['KODAGU KAPALA', 'KODAGU']"
KODALO,"['KHODALO', 'KODALO']"
KOERI,"['KOIRI', 'KUSHWAHA', 'RAI', 'KOERI KOIRI', 'MAURYA', 'MAURIYA', 'MORYA', 'KOERI']"
KOHALI,"['BHELIKHAYE', 'KOHALI']"
KOHLI,"['KOHLI', 'TALPADA', 'PATEL', 'SORATHA', 'SUVADIYA']"
KOHOR,['KOHOR']
KOIBARTR,"['KOIBARTR', 'HALIK']"
KOILAR,['KOILAR']
KOIRENG,"['KOIRAO', 'KOIRENG']"
KOIRI,['KOIRI']
KOKNA,"['KOKNI', 'KUKNA', 'KOKNA']"
KOL,"['KOLHA', 'MUNDA', 'KOL', 'RAWAT']"
KOLAGA,['KOLAGA']
KOLAH LOHARAS,"['KOL LOHARAS', 'KOLAH LOHARAS']"
KOLAM,"['KOLAM', 'MANNERVARLU']"
KOLAR,"['MUNDA', 'KOLAR']"
KOLAYAN URALI,['KOLAYAN URALI']
KOLHATI,"['KOLHATIGI', 'KOLHATI', 'KOLHATI DOMBARI']"
KOLHU,"['KACHUAROLMA', 'KOLHU']"
KOLI,"['KHARWA', 'DONGAR KOLI', 'KOLI PATEL', 'MAHAVAR', 'KHARWI', 'BARI', 'MAHADEVKOLI', 'KOLI MAHADEV', 'BHEBARIA-KOLI', 'CHRISTIAN KOLI', 'PANBHARE SON KOLI', 'BARIA-KOLI', 'KOLCHA', 'GHEDIA KOLI', 'CHUVALIA KOLI', 'CHUMBLE', 'MALHARKOLI', 'KORI', 'KHARVA', 'KOLI SURYAVAMSHI VAITI', 'KOLI KADIA.', 'KOLI', 'RATHWA-KOLI', 'KOLGHA', 'KHARVI', 'DIVECHA KOLI', 'KOLI DHOR', 'KHARWA-KOLI', 'AHIR KOLI', 'MALHAR', 'PAN KOLI', 'GABIT', 'TOKRE KOLI', 'MACHIMAR KOLI', 'KHANDESHI KOLI', 'MANGELA', 'MANGALA', 'KOLI MACHHI', 'IDARIA-KOLI']"
KOLI DHOR,"['KOLGHA', 'KOLI DHOR', 'KOLCHA', 'KOLIDHOR', 'TOKRE KOLI']"
KOLI KHANIA,['KOLI KHANIA']
KOLLA,"['KOLLA', 'KOLLALA']"
KOLLAN,"['KOLLAN', 'KADAYAN']"
KOLLI,['KOLLI']
KOLUPULAVANDLU,"['PAMBANDA', 'KOLUPULAVANDLU', 'PAMBALA', 'PAMBADA', 'KOLUPULVANDLU']"
KOLWAR,"['JAISWAL', 'JAMRE', 'KOLWAR']"
KOM,['KOM']
KOMARPANT,['KOMARPANT']
KOMATI,['KOMATI']
KOMMARI,"['KOMMARI', 'DUDEKULA']"
KONAR,"['KONAR', 'YADAV', 'VELLALAR', 'YADAVAR']"
KONDA DHORAS,"['KONDA DHORAS', 'KONDADORA']"
KONDA KAPU,"['KONDA KAPU', 'KONDA KAPUS']"
KONDA REDDIS,"['KONDAREDDIS', 'KONDA REDDIS', 'KONDAREDDY', 'REDDY DHAKAS']"
KONDH,"['KODHU', 'KONDHS', 'KHOND', 'DESAYA KONDHS', 'YENITY KONDHS', 'KODI', 'KONDH', 'KANDH', 'TIKIRIA KONDHS', 'DONGRIA KONDHS', 'KUTTIYA KONDHS']"
KONDPAN,['KONDPAN']
KONGADI,['KONGADI']
KONGU CHETTIAR,['KONGU CHETTIAR']
KONGU NAVITHAN,['KONGU NAVITHAN']
KONGU VELLALA,"['THONDU VELLALAR', 'ANUPPA VELLALA GOUNDER', 'POOSARI GOUNDER', 'CHENDALAI GOUNDER', 'SANKU VELLALA GOUNDER', 'RATHINAGIRI GOUNDER', 'NARAMBUKKATTI GOUNDER', 'PALA VELLALA GOUNDER', 'GOUNDER INCLUDING VELLALA GOUNDER', 'KONGU VELLALA', 'PAVALANKATTI VELLALA GOUNDER', 'PADAITHALAI GOUNDER', 'TIRUMUDI VELLALAR', 'KONGU VELLALAR (INCLUDING VELLALA GOUNDER NATTU GOUNDER', 'NATTU GOUNDER', 'PALA GOUNDER']"
KOOCH BAND,"['KUCHBAND', 'KOOCH BAND']"
KOOSA,['KOOSA']
KOOTAN,"['KOODAN', 'KOOTAN']"
KOPPULA VELLAMA,"['KAPULU ELAMA', 'KAPALA ELAGA', 'KAPPULA ELAMA', 'KOPPULA VELLAMA', 'KOPPALA VELAMA', 'KOPPULAVELAMA', 'KUPPALAVELAMA', 'KOPPALAVELAMA', 'KOPPALA ELAMA', 'KOPPLAVELAMA', 'KUPALA VELAMA', 'KAPALA ELAMA', 'KAPALA VELAMA']"
KORA,"['HATEA', 'KORA']"
KORACHA,"['KORACHA', 'KORACHAR']"
KORAGA,['KORAGA']
KORAMA,"['KORAVA', 'KORAMA', 'KORAVAR']"
KORAVAR,"['KEPMARI', 'KORAVAR', 'KALA KORAVAR', 'INJI KORAVAR', 'SALEM MELNAD KORAVAR', 'VADUVARPATTI KORAVAR', 'PONNAI KORAVAR', 'VETTA KORAVAR', 'THOGAMALAI KORAVAR', 'KURAVAR', 'KPARAU', 'KORAWAR', 'SAKKARAITHAMADAI KORAVAR', 'SARANGA PALLI KORAVAR', 'DABI KORAVAR', 'KORAVAN', 'MONDA KORAVAR', 'SALEM UPPU KORAVAR', 'THALLI KORAVAR', 'KALINJI DABIKORAVAR', 'VARAGANERI KORAVAR', 'KORAVARU']"
KORCHA,"['KORCHA', 'KORACHA', 'KORCHAR']"
KORI,"['KUSHWAHA', 'KORIA', 'KORI', 'VERMA', 'MAURYA', 'PAL', 'KOLI']"
KORKU,"['KORKU', 'BOPCHI', 'MOUASI', 'BONDEYA', 'BONDHI', 'NAHUL', 'NIHAL', 'NIHAR']"
KORMA,['KORMA']
KORMAKAR,['KORMAKAR']
KORONGA,"['KORONGA', 'DWADA', 'JELE']"
KORWA,"['KODAKU', 'KORAMASETTY', 'KORWA', 'KAIKADI', 'KORUA', 'KORWARI', 'ERAKALA', 'KORVA', 'KORWAR', 'YERKALA', 'YERUKALA', 'KORAGAR', 'KUNCHI']"
KOSALYA GOUDUS,"['CHITI GOUDUS', 'DANGAYATH GOUDUS', 'KOSALYA GOUDUS', 'PULLO SORIYA GOUDUS', 'DUDU KAMARO', 'BOSOTHERIYA GOUDUS', 'LADIYA GOUDUS', 'DODDU KAMARIYA']"
KOSHTA,"['KOSHTHA', 'CHANNEWAR', 'KOSHTA', 'CHENEWAR', 'HALBA KOSHTI', 'KOSTA KOSTI', 'LADKOSHTI', 'KOSTI', 'PADEMSALI SALI SUTSALI SALWAR', 'SALEWAR JENDRA', 'KOSTA', 'KOSTHA', 'JANDRA KOSKATI GARHWAL GARHEWAL GAREWAR', 'KALBA', 'KOSHTI DEVANGAN DEWANG SALWIDEWANG MALA', 'PADMASHALI', 'GAREWAL', 'JANDRA KOSKATI GARHWAL', 'GARHEWAL GAREWAR GARWAR', 'CHANEWAR', 'JAINKOSHTI', 'SALEVAR', 'GADHEWAL KOSHTI', 'KOSHTI', 'PADAMHALI', 'KOSHTI DEVANGAN DEWANG SALWIDEWANG MALA PADAMHALI PADEMSALI SALI SUTSALI SALWAR']"
KOSKANTI DEVANGA,['KOSKANTI DEVANGA']
KOTA,['KOTA']
KOTAL,"['BHUNIA', 'UTTARARIN', 'KOTAL', 'KANTCH']"
KOTARI,"['KOTARI', 'KOTARY', 'KOTTARY', 'KOTTARI']"
KOTEGAR,"['KOTEGAR', 'METRI']"
KOTEKSHATRIYA,"['RAMARAJA KSHATRIYA', 'KOTEGARA', 'KOTEYAR', 'KOTEKAR', 'SERVGAR SERUGARA', 'RAMA KSHATRIYA', 'KOTEGAR', 'KOTEKSHATRIYA']"
KOTEYAR,['KOTEYAR']
KOTIA,"['DHULIA', 'PAIKO', 'BARTIKA', 'BENTHO ORIYA', 'PUTIYA', 'KOTIA', 'SIDHOPAIKO', 'HOLVA', 'SANRONA', 'DULIA']"
KOTVALIYA,['KOTVALIYA']
KOTWAL,"['KUTWAR KOTWAL', 'KOTWAL', 'KOTWAR']"
KOUDA,"['KOUDA', 'KOVIDA']"
KOYA,"['LINGADHARI KOYA', 'KOYAVA', 'RAJAH', 'GOUD', 'RAJKOYA', 'BHINE KOYA', 'KOYA', 'RASHA KOYA', 'KOTTU KOYA']"
KRISHNABALIJA,"['KRISHNABALIJA', 'KRISHNABHALIJA']"
KRISHNANVAGAI,"['R.C.NADAR', 'PALLAR', 'VAGAI', 'KRISHNANVAGAI', 'NADAR', 'ASARI', 'KRISHNANVAKA']"
KRISTAN,['KRISTAN']
KRUBI,"['HINDUKRUBI', 'HALAMATHA']"
KSHATRIYA,"['PARMAR', 'KSHATRIYA', 'RATHOD', 'ARER', 'BANAFAR', 'CHAUHAN', 'SOLANKI', 'PATEEAR', 'SONAR', 'SENGAR', 'DARBAR', 'MARATHA', 'NAIK', 'THAKUR', 'SURYAVANSHI', 'RAGHUWANSI', 'KEWRA']"
KUCHA BAND,['KUCHA BAND']
KUCHBANDH,"['KUCHBAND', 'KUCHBANDHIA', 'KUCHBANDH']"
KUCHHRIA,['KUCHHRIA']
KUD,"['KUD', 'PATAR', 'IDPACHI']"
KUDIYA,"['MELAKUDI', 'KUDIYA']"
KUDUBI,['KUDUBI']
KUDUMBAN,['KUDUMBAN']
KUDUMBI,['KUDUMBI']
KUGA VELLALAR,['KUGA VELLALAR']
KUKI,['KUKI']
KULAHIA,"['KULAHIA', 'ALAM', 'KULHAIYA']"
KULALA,['KULALA']
KULAVADI MARATI,['KULAVADI MARATI']
KULAVAR,['KULAVAR']
KULEKDAGI,"['KULEKDAGI', 'KULADAGI', 'KULLEKADGI', 'KULLAKADAGI']"
KULELA,['KULELA']
KULFAQIR,['KULFAQIR']
KULIA,['KULIA']
KULIS,['KULIS']
KULTA,"['CHASA', 'MUNDA', 'KOL', 'ODACHASA', 'KULTA']"
KULUBAR,"['KULUBAR', 'HALAMATHA']"
KUMAR,"['KUMHAR', 'RARHI', 'CHASHA', 'RUDRA PAUL', 'KUMAR']"
KUMARA PANTH,"['KUMARA PANTH', 'KOMARPANT', 'KOMARPAIK']"
KUMBARA,"['LINGAYAT KUMBAR', 'KUMBARAN', 'JAGANATHI', 'KUM BARA', 'KULALAR', 'PRAJAPATI', 'KUMMARA', 'SORATHIYA PRAJAPATI', 'KUMBHAR KULAL', 'KUMBHARO', 'KUMHAR', 'KHUMARA', 'KUMBHAR', 'GANAGI', 'SAJJAN KUMBARA', 'KUMBARA', 'KHUMBHAR', 'KUMMARI', 'KULALA', 'KUMBARD', 'KUMBHARA', 'MOOLYA', 'MULYA', 'KANDHA-KUMBHAR', 'BHALGAMA', 'KUMAR', 'ORIYAKUMBHAR', 'KHATYA', 'GUNAGA', 'KUSAVAN', 'KULA', 'KUMBHAKAR', 'MATIAKUMBHAR', 'CHAKRASALI']"
KUMBHAR,"['HINDU KUMBHAR', 'MARU']"
KUMBRI MARATHA,"['KUMBRI MARATHA', 'KUMBRI MARATI']"
KUMHAR,"['KOKDE', 'CHITWAY', 'KUMBAR', 'PRAJAPATI', 'GAUR', 'GHUMAR', 'BAGWA', 'HARIJAN', 'KUMHAR', 'TILASHO', 'KUMHAR KUMAWAT', 'KUMAHAR', 'KUMBHAR', 'PADAY', 'TELASHU', 'KUMAWAT', 'PARJAPATRA', 'PRJAPATI', 'KUMHAR KUMBHAR', 'CHAKRADHARI', 'SNICHARA', 'GHUMHAR', 'GHUMIAR', 'RANE', 'JALANDHAR', 'PAL']"
KUMMARA,"['CHENDIYA', 'KULALA', 'SALIVAHANA', 'KUMMARA', 'GUNDAIAH']"
KUMRAR,"['KUMRAR', 'KULAL']"
KUMUTI,"['HALDIA', 'KUMUTI']"
KUNAI,['KUNAI']
KUNAPULI,['KUNAPULI']
KUNBI,"['DOBAILE', 'MANA', 'LEWA KUNBI', 'ZADE', 'KUNBI', 'TIRELE', 'LEWA PATIL', 'PADIMSHALI', 'BAWNE', 'RANE', 'GAREWAL', 'KHAIRE', 'KUMBI', 'KURMI', 'LEWA PATIDAR', 'KHEDULE']"
KUNCHIDIGAR,['KUNCHIDIGAR']
KUNDAMATIA,['KUNDAMATIA']
KUNJARA,"['KUNJRA', 'RAYEEN', 'RAINE', 'KUNJARA']"
KUNKUWALE,['KUNKUWALE']
KUNNUVAR MANNADI,['KUNNUVAR MANNADI']
KUPADHAR,"['KUSHIARI', 'PARH', 'KUPADHAR']"
KURABA,"['JELLA', 'DUPATI', 'CHENDIYA', 'MALLEPULU', 'KURABA']"
KURAIAR,['KURAIAR']
KURAKULA,['KURAKULA']
KURARIAR,['KURARIAR']
KURAVA,"['SIDHANA', 'KURAVAN', 'SIDHANAR', 'KURAVA', 'HALAMATHA', 'KURAVAR']"
KURESHI,"['THAPANIA', 'KURESHI', 'MOGAL', 'VADHEL']"
KURHINI CHETTY,"['KURHINI CHETTY', 'KURHINSHETTY']"
KURI,['KURI']
KURICHCHAN,"['KURUP', 'KURICHCHAN', 'KURICHIAN']"
KURMA,"['KURMI PATIDAR', 'KULAMBI', 'SHING', 'KURUMI', 'BAGHEL', 'PATEL', 'MAHAR', 'RAO', 'KUMMI', 'KURUM', 'KULAMI', 'BAGDE', 'KURUMA CHASA', 'CHANDAL', 'ADIL', 'BRAHMAN', 'KURMAR', 'RAUT', 'DOYE', 'VERMA', 'KUDUMI KSHYATRIYA', 'UGHAR', 'PANDEY', 'GABEL', 'DOGARWAR', 'BAIKAR', 'CHANDRAKAR', 'MAHARBAR', 'GABHEL', 'KURMA', 'KUDUMI', 'MUNDE', 'KUNBI', 'KURAMI', 'KURMI-MALL', 'HATHIMARE', 'SIVANKAR', 'FUNDE', 'KURMI MAHTO', 'SHIVAKAR', 'SAHU', 'DAYAL', 'KANNAUJIA', 'CHAPWAR', 'GAVEL', 'SIRVI', 'TIKARIYA', 'KURMI- PATANWAR', 'KURMI-SAINTHWAR', 'KULMI', 'KUMBHI GAVEL', 'CHATURE', 'PUNDE', 'KURMI', 'KURMVANSHI', 'CHUTAL', 'KURMI KHETRIYA', 'PATHODI', 'PPATEL', 'CHANDRA NAHU']"
KURMAR,"['SIRVI.', 'KURBA', 'KURAMI', 'CHANDRAKAR', 'KURUBAR', 'KUNBI', 'KURMAR', 'KUMBHI GAVEL', 'KURMAVANSHI', 'KURMI', 'CHANDRA NAHU']"
KURUBA,"['KURUMBA', 'HALMA', 'DHANGAR', 'KURUMA', 'BALAGAR', 'KURUBA', 'KURUMBAS', 'KUMBAR', 'KURUMBAR', 'KURUBARU', 'PANCHAMSALI', 'LINGAYAT KURUBA', 'KURAB', 'KURUMBAN', 'KURUB', 'PERAMALAIKALLAR', 'HALUMATHA', 'GORAYA', 'KURUMANS', 'KURUBAN', 'BHARWAD', 'DURUBAR', 'HALABAR', 'GANGEMATA', 'KALLAR', 'KURUMAN', 'HALAMATHA', 'KURUMBA GOUNDER']"
KURUNGA,['KURUNGA']
KUSAVAR,"['KUSAVAN', 'MAN', 'KUSAVAR']"
KUSHWAHA,['KUSHWAHA']
KUTHALIYA BORA,['KUTHALIYA BORA']
KUTUMA,['KUTUMA']
KUYAVAR,"['KUYAVAR', 'PATHAR', 'KUMBARAR', 'MANNUDAYAR', 'VELLAR', 'KUMMARI', 'KULALAR', 'POONUL KUYAVAR']"
LABANA,"['PELYA', 'ZOD', 'VANZARA', 'HADKASHI', 'SHATBAI', 'MEHRAVAT', 'LAVANA', 'LABAN', 'LOBANA', 'BAMAN', 'GOTI', 'DHINGA', 'LABANA']"
